PWY18C3-24		NA			RXNQT-4366;RXN18C3-61	
PWY-8263		NA			RXN-982	
PWY-5747		NA	NA		2-METHYLCITRATE-SYNTHASE-RXN	2-METHYLCITRATE-SYNTHASE-RXN
GLUDEG-II-PWY		NA			PYRUFLAVREDUCT-RXN;CENTFERM-PWY	
PWY-8343		NA	NA		RXN-18014	RXN-18014
PWY-43		NA			AGMATINE-DEIMINASE-RXN	
PWY-6613		NA	NA		GART-RXN	GART-RXN
PWY-8211		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-6821		NA			3.2.1.83-RXN	
PWY-7885		NA	NA		RXN-18684	RXN-18684
PWY-8217		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7456		NA	NA		MANNPISOM-RXN	MANNPISOM-RXN
PWY-6797		NA	NA		H2NEOPTERINALDOL-RXN	H2NEOPTERINALDOL-RXN;H2PTERIDINEPYROPHOSPHOKIN-RXN
PWY-8058		NA	NA		GKI-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	GKI-RXN
PWY-8346		NA	NA		GLUTDECARBOX-RXN	GLUTDECARBOX-RXN
GALACTITOLCAT-PWY		NA	NA		TAGAKIN-RXN;RXN-16992;TAGAALDOL-RXN	TAGAKIN-RXN
PWY-7410		NA	NA		GPPSYN-RXN	GPPSYN-RXN
ARGDEG-III-PWY		NA			AGMATINE-DEIMINASE-RXN	
THRDLCTCAT-PWY		NA			THREOSPON-RXN	
PWY-8233		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-8226		NA	NA		GLCNACPTRANS-RXN	RXN-14559;GLCNACPTRANS-RXN
PWY-7659		NA	NA		GPPSYN-RXN	GPPSYN-RXN
PWY-5849		NA			RXN-9220	
PWY18C3-25		NA			RXNQT-4366	
PWY-5030			NA			HISTIDINE-AMMONIA-LYASE-RXN;UROCANATE-HYDRATASE-RXN
TRPCAT-PWY			NA			ARYLFORMAMIDASE-RXN
PWY-5441			NA			MMUM-RXN
PWY-7913			NA			RXN-18840
PWY-5534			NA			4.2.99.19-RXN;RXN-8805
PWY-6834			NA			RXN-12515
ASPARAGINESYN-PWY			NA			ASNSYNA-RXN
PWY-6139			NA			RXN-9990
PWY-5028			NA			HISTIDINE-AMMONIA-LYASE-RXN;UROCANATE-HYDRATASE-RXN
PWY-8122			NA			RXN-21239;RXN-21241
PWY-4081			NA			GLUTATHIONE-REDUCT-NADPH-RXN
PWY-7765			NA			ARYLFORMAMIDASE-RXN
PWY-4361			NA			RXN-13072
PWY-7853			NA			H2PTERIDINEPYROPHOSPHOKIN-RXN
P181-PWY			NA			RXN-13067;RXN-13072
PWY-7717			NA			ARYLFORMAMIDASE-RXN
PWY-6462			NA			RXN-11310
PWY1-2			NA			ALANINE-DEHYDROGENASE-RXN
PWY-7733			NA			RXN-17150
PWY-6282			NA			RXN-10659;RXN-10655;RXN-10654;RXN-10656;RXN-10658;RXN-10660
PWY-7858			NA			RXN0-2142;5.3.3.14-RXN;RXN0-2144;RXN0-2141
TOLUENE-DEG-2-OH-PWY			NA			CATECHOL-2-3-DIOXYGENASE-RXN
HISDEG-PWY			NA			HISTIDINE-AMMONIA-LYASE-RXN;UROCANATE-HYDRATASE-RXN
PWY-5704			NA			UREASE-RXN
ADENOSYLHOMOCYSCAT-PWY			NA			MMUM-RXN
PWY-5386-1			NA			GLYOXI-RXN
PWY-6459			NA			RXN-11297;RXN-11295
PWY-5294			NA			RXN-10851
TOLUENE-DEG-3-OH-PWY			NA			RXN-11219
PWY-6784			NA			3.1.1.73-RXN
PWY-7909			NA			RXN-2881
PWY3O-4106			NA			2.7.7.1-RXN
GLUTAMINDEG-PWY			NA			GLUTAMIN-RXN
PWY1G-170			NA			RXN-6581
PWY-6131			NA			GLYCDEH-RXN
GLUTSYN-PWY			NA			GLUTAMIN-RXN
PWY-7734			NA			RXN-17150
TOLUENE-DEG-DIOL-PWY			NA			CATECHOL-2-3-DIOXYGENASE-RXN
PWY-5921			NA			GLUTAMIN-RXN
PWY-7776			NA			RXN-17586;RXN-17582;RXN-17583
PWY-5651			NA			ARYLFORMAMIDASE-RXN
NAD-BIOSYNTHESIS-III			NA			2.7.7.1-RXN
P183-PWY			NA			CATECHOL-23-DIOXYGENASE-RXN
PWY-6627			NA			RXN-11714
HISHP-PWY			NA			HISTIDINE-AMMONIA-LYASE-RXN;UROCANATE-HYDRATASE-RXN
PWY-5641			NA			CATECHOL-2-3-DIOXYGENASE-RXN
PWY-6138			NA			RXN-9990
PWY-6309			NA			ARYLFORMAMIDASE-RXN;PWY-5651
PWY3O-1801			NA			RXN-10662
PWY-5386			NA			GLYOXI-RXN
